"gene_id","class","toxin_family","Csasa-LIAP244","Average"
"trinityContig6919||17799at32523","Nontoxin","NT",14.51,14.51
"trinityContig6921||sp|B3SV56.1|","Nontoxin","NT",11.94,11.94
"trinityContig6928||88030at32523__CARM1","Nontoxin","NT",16.82,16.82
"trinityContig6973||219803at32523","Nontoxin","NT",18.89,18.89
"trinityContig6986||ERG4_ERG24","Nontoxin","NT",29.36,29.36
"trinityContig6994||sp|O12977.1|","Nontoxin","NT",31.72,31.72
"trinityContig7000||sp|Q9Z261.1|","Nontoxin","NT",48.87,48.87
"trinityContig7002||sp|Q148C8.1|","Nontoxin","NT",21.58,21.58
"trinityContig7016||sp|Q6UW02.1|","Nontoxin","NT",16.99,16.99
"trinityContig7034||EMP24_GP25L","Nontoxin","NT",77.35,77.35
"trinityContig7041||DUF1794","Nontoxin","NT",9.49,9.49
"trinityContig7046||sp|Q8N4G2.2|","Nontoxin","NT",15.96,15.96
"trinityContig704||sp|O43396.3|","Nontoxin","NT",18.89,18.89
"trinityContig7050||sp|Q9H7X0.1|","Nontoxin","NT",10.84,10.84
"trinityContig7052||67906at32523","Nontoxin","NT",3.93,3.93
"trinityContig7058||Gryzun-like","Nontoxin","NT",6.04,6.04
"trinityContig7088||sp|O15127.2|","Nontoxin","NT",17.27,17.27
"trinityContig7192||sp|Q5RED0.3|","Nontoxin","NT",89.7,89.7
"trinityContig7193||Med22","Nontoxin","NT",2.26,2.26
"trinityContig7195||sp|Q9CQJ4.1|","Nontoxin","NT",17.82,17.82
"trinityContig7198||164580at32523","Nontoxin","NT",10.46,10.46
"trinityContig7200||sp|Q9W7L0.3|","Nontoxin","NT",15.79,15.79
"trinityContig7212||sp|O43731.1|","Nontoxin","NT",13.58,13.58
"trinityContig7218||sp|O95238.1|","Nontoxin","NT",28.23,28.23
"trinityContig7229||sp|G1TGF1.1|","Nontoxin","NT",28.93,28.93
"trinityContig7257||sp|Q8CI75.1|","Nontoxin","NT",11.62,11.62
"trinityContig737||sp|P13255.2|","Nontoxin","NT",20.24,20.24
"trinityContig7391||sp|P21868.1|","Nontoxin","NT",34.43,34.43
"trinityContig7414||sp|Q6DF78.1|","Nontoxin","NT",24.92,24.92
"trinityContig7428||294369at32523","Nontoxin","NT",4.59,4.59
"trinityContig7459||NDUF_B6","Nontoxin","NT",36.64,36.64
"trinityContig7472||sp|O35165.2|","Nontoxin","NT",26.84,26.84
"trinityContig7478||15690at32523__Focadhesin","Nontoxin","NT",12,12
"trinityContig7503||279702at32523","Nontoxin","NT",27.74,27.74
"trinityContig7522||203753at32523__UBA_5","Nontoxin","NT",30.97,30.97
"trinityContig7536||sp|B5KFM4.1|","Nontoxin","NT",24.11,24.11
"trinityContig7549||sp|P34994.1|","Nontoxin","NT",17.03,17.03
"trinityContig7561||sp|A0JNJ3.1|","Nontoxin","NT",13.41,13.41
"trinityContig7564||sp|Q3T0Z3.1|","Nontoxin","NT",40.09,40.09
"trinityContig771||sp|Q7SXP0.1|","Nontoxin","NT",23.44,23.44
"trinityContig774||sp|Q8BWF0.1|","Nontoxin","NT",13.13,13.13
"trinityContig775||sp|B5G279.1|","Nontoxin","NT",22.84,22.84
"trinityContig7932||134484at32523","Nontoxin","NT",4.25,4.25
"trinityContig7953||178746at32523__GRASP55_65","Nontoxin","NT",14.74,14.74
"trinityContig7999||256267at32523__RRM_1","Nontoxin","NT",37.42,37.42
"trinityContig8000||256267at32523__RRM_1","Nontoxin","NT",3.5,3.5
"trinityContig8086||sp|P24483.1|","Nontoxin","NT",22.57,22.57
"trinityContig8106||sp|Q9WVA4.4|","Nontoxin","NT",212.37,212.37
"trinityContig8159||sp|Q8K3C0.1|","Nontoxin","NT",67.02,67.02
"trinityContig818||262918at32523__Ras","Nontoxin","NT",26.9,26.9
"trinityContig8314||87859at32523__PGI","Nontoxin","NT",0,0
"trinityContig8315||sp|P06744.4|","Nontoxin","NT",41.54,41.54
"trinityContig8337||242480at32523__LUC7","Nontoxin","NT",27.35,27.35
"trinityContig8350||sp|Q9EPH8.1|","Nontoxin","NT",205.38,205.38
"trinityContig836||sp|Q9NX07.1|","Nontoxin","NT",22.8,22.8
"trinityContig838||sp|Q29380.2|","Nontoxin","NT",19.42,19.42
"trinityContig8402||sp|P08037.3|","Nontoxin","NT",24.88,24.88
"trinityContig8434||sp|Q8VC88.1|","Nontoxin","NT",78.13,78.13
"trinityContig8435||278412at32523","Nontoxin","NT",2.99,2.99
"trinityContig8439||sp|E2RG47.1|","Nontoxin","NT",93.2,93.2
"trinityContig8441||sp|P46975.1|","Nontoxin","NT",32.85,32.85
"trinityContig8450||sp|P62820.3|","Nontoxin","NT",73.02,73.02
"trinityContig8451||265286at32523__Ras","Nontoxin","NT",31.17,31.17
"trinityContig8480||sp|O13035.1|","Nontoxin","NT",288.54,288.54
"trinityContig8517||CSD","Nontoxin","NT",141.46,141.46
"trinityContig8518||CSD","Nontoxin","NT",510.92,510.92
"trinityContig8546||145983at32523","Nontoxin","NT",9.18,9.18
"trinityContig8550||263200at32523","Nontoxin","NT",11.17,11.17
"trinityContig856||241639at32523__SGS","Nontoxin","NT",14.54,14.54
"trinityContig8588||257119at32523","Nontoxin","NT",15.97,15.97
"trinityContig8590||sp|Q9NQG5.1|","Nontoxin","NT",18.9,18.9
"trinityContig8596||216755at32523","Nontoxin","NT",15.97,15.97
"trinityContig8609||299492at32523","Nontoxin","NT",10.76,10.76
"trinityContig8621||sp|Q5R4W4.1|","Nontoxin","NT",36.13,36.13
"trinityContig870||167540at32523","Nontoxin","NT",53.58,53.58
"trinityContig8755||sp|Q16543.1|","Nontoxin","NT",41.38,41.38
"trinityContig8763||sp|Q0VC92.1|","Nontoxin","NT",11.35,11.35
"trinityContig8767||sp|Q9CXL1.1|","Nontoxin","NT",36.43,36.43
"trinityContig8769||271984at32523","Nontoxin","NT",10.1,10.1
"trinityContig8806||Fumble","Nontoxin","NT",8.18,8.18
"trinityContig8813||sp|Q5XHA2.1|","Nontoxin","NT",9.63,9.63
"trinityContig881||sp|Q5F3G7.1|","Nontoxin","NT",6.99,6.99
"trinityContig8823||265286at32523__Ras","Nontoxin","NT",11.8,11.8
"trinityContig8839||86173at32523","Nontoxin","NT",10.67,10.67
"trinityContig8858||75314at32523__HSP90","Nontoxin","NT",14.22,14.22
"trinityContig8862||sp|P55064.1|","Nontoxin","NT",61.33,61.33
"trinityContig8864||NAGidase","Nontoxin","NT",5.25,5.25
"trinityContig8928||sp|P53990.1|","Nontoxin","NT",23.69,23.69
"trinityContig902||sp|Q13442.1|","Nontoxin","NT",19.77,19.77
"trinityContig9105||sp|Q9WU28.1|","Nontoxin","NT",48.68,48.68
"trinityContig9137||sp|B0BN72.1|","Nontoxin","NT",6.59,6.59
"trinityContig9140||sp|Q9Y365.2|","Nontoxin","NT",37.69,37.69
"trinityContig9232||301621at32523__zf-Tim10_DDP","Nontoxin","NT",49.31,49.31
"trinityContig9249||sp|Q28GF8.1|","Nontoxin","NT",8.24,8.24
"trinityContig9259||sp|Q9BUN8.1|","Nontoxin","NT",24.42,24.42
"trinityContig9304||sp|P54727.1|","Nontoxin","NT",28.84,28.84
"trinityContig9341||sp|Q99ME9.3|","Nontoxin","NT",20.27,20.27
"trinityContig9345||TFIIF_alpha","Nontoxin","NT",8.57,8.57
"trinityContig9352||sp|Q5ZHP7.1|","Nontoxin","NT",34.97,34.97
"trinityContig9370||sp|Q9NQZ7.1|","Nontoxin","NT",23.27,23.27
"trinityContig9372||184192at32523__WD40","Nontoxin","NT",1.81,1.81
"trinityContig9424||105130at32523","Nontoxin","NT",32.34,32.34
"trinityContig9536||sp|Q9D309.1|","Nontoxin","NT",22.44,22.44
"trinityContig9537||sp|Q03958.1|","Nontoxin","NT",28.65,28.65
"trinityContig9542||B12D","Nontoxin","NT",66.1,66.1
"trinityContig9554||sp|Q2KJ81.3|","Nontoxin","NT",22.73,22.73
"trinityContig9555||139887at32523__Sushi","Nontoxin","NT",14.52,14.52
"trinityContig9561||sp|Q08E11.1|","Nontoxin","NT",3.42,3.42
"trinityContig9568||sp|P21869.1|","Nontoxin","NT",19.41,19.41
"trinityContig9576||sp|P61587.1|","Nontoxin","NT",12.41,12.41
"trinityContig9586||sp|P14685.3|","Nontoxin","NT",32.14,32.14
"trinityContig9624||sp|Q8VCT3.2|","Nontoxin","NT",8.81,8.81
"trinityContig9640||sp|O42392.1|","Nontoxin","NT",13.09,13.09
"trinityContig9709||144308at32523","Nontoxin","NT",11.02,11.02
"trinityContig9710||282396at32523__EF-hand_1","Nontoxin","NT",0,0
"trinityContig9817||sp|Q58DA7.1|","Nontoxin","NT",23.75,23.75
"trinityContig9899||sp|P62753.1|","Nontoxin","NT",387.8,387.8
"trinityContig9990||sp|Q1JQ99.1|","Nontoxin","NT",15.32,15.32
