"gene_id","class","toxin_family","Cgodm-CLP2359","Cgodm-CLP2360","Cgodm-CLP2362","Cgodm-CLP2377","Cgodm-CLP2378","Cgodm-CLP2388","Average"
"ngenContig2660||sp|B5XG43.1|","Nontoxin","NT",5.29,9.65,12.15,38.66,22.07,8.57,16.065
"ngenContig2667||sp|P35293.2|","Nontoxin","NT",23.51,43.77,39,82.46,76.17,58.91,53.97
"ngenContig2669||sp|P0DN79.1|","Nontoxin","NT",15.82,34.44,37.21,70.39,51.56,42.71,42.0217
"ngenContig2680||87494at32523__zf-C4","Nontoxin","NT",12.15,19.93,21.16,32.28,16.37,30.03,21.9867
"ngenContig2685||248210at32523","Nontoxin","NT",43.16,0,0,152.49,81.98,1.85,46.58
"ngenContig2694||sp|Q8BHJ9.1|","Nontoxin","NT",7.58,12.23,16.29,42.7,14.7,28.11,20.2683
"ngenContig2697||sp|O14756.1|","Nontoxin","NT",15.52,0.38,22.75,12.27,0.55,19.61,11.8467
"ngenContig2702||256772at32523","Nontoxin","NT",14.31,51.72,27.63,196.35,43.65,271.73,100.8983
"ngenContig2706||sp|Q9UJU6.1|","Nontoxin","NT",14.49,20.1,20.32,40.56,22.63,25.09,23.865
"ngenContig2718||sp|Q8BK64.2|","Nontoxin","NT",2.86,7.39,5.27,12.23,12.98,8.69,8.2367
"ngenContig2728||213366at32523__Filament","Nontoxin","NT",48.33,58.08,44.03,359.65,40.48,128.34,113.1517
"ngenContig274||sp|Q5ZKF4.1|","Nontoxin","NT",5.02,5.36,7.83,19.18,11.38,15.76,10.755
"ngenContig275||211044at32523","Nontoxin","NT",6.67,8.5,14.36,29.06,14.61,29.91,17.185
"ngenContig276||sp|Q6AXS4.1|","Nontoxin","NT",9.68,15.18,9.33,39.68,13.3,27.76,19.155
"ngenContig2780||sp|Q8N567.2|","Nontoxin","NT",4.44,10.7,13.29,27.41,14.94,24.42,15.8667
"ngenContig2797||196197at32523__SRCR","Nontoxin","NT",0,0,0.38,175.72,0.33,0.33,29.46
"ngenContig2807||sp|P35290.2|","Nontoxin","NT",8.91,20.81,14.16,33.64,11.25,25.68,19.075
"ngenContig2813||sp|Q8C2P3.1|","Nontoxin","NT",3.78,7.96,7.88,17.08,13.28,15.15,10.855
"ngenContig2818||sp|P24483.1|","Nontoxin","NT",10.29,20.26,29.24,50.06,21.23,38.4,28.2467
"ngenContig283||283327at32523__MRP-S35","Nontoxin","NT",4.92,21.09,14.44,58.47,28.25,16,23.8617
"ngenContig2868||223786at32523__zf-H2C2_2","Nontoxin","NT",8.89,25.93,19.7,33.36,4.09,111.27,33.8733
"ngenContig2938||sp|P33198.1|","Nontoxin","NT",12.85,21.16,10.79,65.43,24.24,63.38,32.975
"ngenContig2956||sp|P11217.6|","Nontoxin","NT",1.57,12.59,0.29,72.18,2,39.94,21.4283
"ngenContig2970||sp|Q91085.2|","Nontoxin","NT",4.76,8.74,6.61,4.38,17.8,17.62,9.985
"ngenContig2972||116407at32523","Nontoxin","NT",13.22,11.72,10.38,37.94,25.57,40.79,23.27
"ngenContig2993||sp|Q3SZZ5.1|","Nontoxin","NT",13.31,18.06,19.04,21.45,16.79,20.89,18.2567
"ngenContig2997||sp|Q5ZHX6.1|","Nontoxin","NT",0.35,1.07,18.51,42.26,17.18,3.12,13.7483
"ngenContig2||sp|Q9Y3A2.2|","Nontoxin","NT",18.59,22.39,29.9,98.45,35.13,47.77,42.0383
"ngenContig301||sp|Q95KV7.3|","Nontoxin","NT",27.15,35.32,47.3,80.47,46.94,51.81,48.165
"ngenContig3062||sp|O60476.1|","Nontoxin","NT",0.92,1.29,0.88,6.78,4.68,2.17,2.7867
"ngenContig306||212959at32523","Nontoxin","NT",12.66,23.1,27.2,43.52,26.96,43.99,29.5717
"ngenContig3076||256267at32523__U1snRNP70_N","Nontoxin","NT",13.99,9.57,19.99,51.98,22.51,33.1,25.19
"ngenContig307||242480at32523__LUC7","Nontoxin","NT",7.92,15.24,13.63,57.68,16.31,43.4,25.6967
"ngenContig3083||120495at32523__Ferlin_C","Nontoxin","NT",18.75,38.66,44.73,53.9,28.96,79.65,44.1083
"ngenContig30||144435at32523","Nontoxin","NT",6.93,12.75,8.01,12.92,11.08,20.51,12.0333
"ngenContig3108||sp|O00629.1|","Nontoxin","NT",7.3,13.75,15.12,32.39,15.21,34.58,19.725
"ngenContig3111||213003at32523","Nontoxin","NT",5.41,8.45,19.92,97.8,20.59,29.63,30.3
"ngenContig3117||33582at32523","Nontoxin","NT",5.49,10.87,17.13,17.47,22.32,14.26,14.59
"ngenContig3121||sp|Q5ZLS7.1|","Nontoxin","NT",4.19,6.69,3.93,25.05,13.58,24.37,12.9683
"ngenContig3127||sp|Q5ZJQ8.1|","Nontoxin","NT",3.71,5.41,5.23,10.04,5.81,25.44,9.2733
"ngenContig3133||sp|B6V8E6.1|","Nontoxin","NT",18.57,26.26,27.17,42.47,43.4,45.1,33.8283
"ngenContig3173||sp|P46198.1|","Nontoxin","NT",6.92,14.12,16.53,26.62,15.19,24.65,17.3383
"ngenContig3180||sp|Q9P2J5.2|","Nontoxin","NT",7.51,16.55,15.98,31.53,19.84,28.92,20.055
"ngenContig3194||sp|Q8N5D0.2|","Nontoxin","NT",8.97,10.46,13.44,19.97,16.56,20.95,15.0583
"ngenContig3205||294369at32523","Nontoxin","NT",9.25,3.26,3.24,26.49,2.68,10.76,9.28
"ngenContig320||Tcf25","Nontoxin","NT",5.74,9.81,5.43,16.18,11.29,44.98,15.5717
"ngenContig3215||256267at32523__RRM_1","Nontoxin","NT",25.29,51.99,37.91,172.34,32.94,138.81,76.5467
"ngenContig321||sp|P56701.2|","Nontoxin","NT",15.78,19.53,22.1,42.98,32.81,44.61,29.635
"ngenContig3226||219728at32523__JAB","Nontoxin","NT",18.44,48.01,30.39,112.32,31.47,132.12,62.125
"ngenContig3230||207164at32523","Nontoxin","NT",14.69,24.84,21.5,76.41,37.37,91.12,44.3217
"ngenContig3253||sp|A5A6J1.1|","Nontoxin","NT",22.76,49.41,2.79,151.15,0,51.21,46.22
"ngenContig3264||sp|Q5ZJ08.1|","Nontoxin","NT",14.3,24.56,18.52,46.04,45.77,51.15,33.39
"ngenContig3270||B12D","Nontoxin","NT",79.8,81.75,184.17,196.53,107.14,193.4,140.465
"ngenContig3281||sp|Q58DT0.1|","Nontoxin","NT",0,4.18,3.95,4.06,1.97,4.86,3.17
"ngenContig32||sp|Q99417.3|","Nontoxin","NT",60.39,48.83,56.91,71.7,40.52,85.41,60.6267
"ngenContig3308||sp|Q63797.1|","Nontoxin","NT",8.44,17.15,16.15,68.04,14.61,56.96,30.225
"ngenContig3323||259622at32523","Nontoxin","NT",14.04,21.7,19.75,31.29,12.91,13.43,18.8533
"ngenContig3341||93219at32523__tRNA-synt_2","Nontoxin","NT",21.87,38.28,45.38,84.52,34.57,77.24,50.31
"ngenContig334||sp|O60739.2|","Nontoxin","NT",9.33,32.57,32.86,95.52,0,54.09,37.395
"ngenContig3377||138747at32523","Nontoxin","NT",46.06,32.99,34.28,74.81,67.44,100.35,59.3217
"ngenContig3389||sp|Q5F3J5.1|","Nontoxin","NT",2.32,6.37,9.4,17.43,13.61,5.18,9.0517
"ngenContig3410||138099at32523__Peptidase_C54","Nontoxin","NT",1.43,0,0,0.84,0,4.62,1.1483
"ngenContig341||sp|Q0IIJ0.1|","Nontoxin","NT",0,2.63,4.06,10.71,5.48,4.31,4.5317
"ngenContig3432||sp|P42292.1|","Nontoxin","NT",5.63,9.39,6.3,39.46,6.33,19.04,14.3583
"ngenContig3491||sp|Q7Z3E2.2|","Nontoxin","NT",7.76,15.36,16.63,42.64,11.43,18.69,18.7517
"ngenContig34||250096at32523","Nontoxin","NT",0,5.17,7.55,30.11,26.73,26.57,16.0217
"ngenContig34||259622at32523__adh_short","Nontoxin","NT",14.9,34.71,35.52,48,36.89,45.7,35.9533
"ngenContig3508||sp|O70352.1|","Nontoxin","NT",9.01,21.06,28.49,65.27,20.81,22.45,27.8483
"ngenContig350||sp|P61273.1|","Nontoxin","NT",27.94,79.05,92.59,111.22,73.09,100.72,80.7683
"ngenContig3522||279702at32523","Nontoxin","NT",48.21,41.7,65.91,150.37,92.34,160.32,93.1417
"ngenContig3528||sp|P00636.4|","Nontoxin","NT",1.78,5.32,3.81,46.14,1.24,2.84,10.1883
"ngenContig3531||sp|O13035.1|","Nontoxin","NT",29.51,62.84,47.64,110.72,41.67,97.61,64.9983
"ngenContig3607||188029at32523","Nontoxin","NT",56.71,33.69,40.83,68.55,63.21,92.75,59.29
"ngenContig361||213366at32523__Filament","Nontoxin","NT",9.25,2.49,3.74,21.38,3.32,34.83,12.5017
"ngenContig367||sp|Q6IQ86.1|","Nontoxin","NT",44.57,42.17,34.5,103.5,52,108.61,64.225
"ngenContig3692||sp|P23438.1|","Nontoxin","NT",430.97,604.96,471.28,782.17,358.93,1003.98,608.715
"ngenContig3693||108998at32523","Nontoxin","NT",14.72,21.88,15.49,37.7,29.74,60.22,29.9583
"ngenContig3700||sp|P0CG49.1|","Nontoxin","NT",22.6,27.93,101.9,349.42,361.26,16.25,146.56
"ngenContig3702||sp|Q9JJT0.1|","Nontoxin","NT",2.34,4.88,8.33,12.19,9.56,22.89,10.0317
"ngenContig3730||59212at32523__Adaptin_N","Nontoxin","NT",5.3,4.65,14.86,24.35,17.27,15.24,13.6117
"ngenContig3755||DUF1180","Nontoxin","NT",11.33,8.65,1.73,50.61,16.63,12.03,16.83
"ngenContig3766||194893at32523","Nontoxin","NT",13.2,23.01,22.52,43.37,32.65,42.77,29.5867
"ngenContig3804||sp|Q6IVA4.1|","Nontoxin","NT",0,0,0,8.61,9,0,2.935
"ngenContig381||sp|P09661.2|","Nontoxin","NT",2.84,8.11,7.21,19.55,9.33,11.92,9.8267
"ngenContig3820||sp|P63017.1|","Nontoxin","NT",10.15,10.1,8.9,52.48,44.46,35.69,26.9633
"ngenContig3863||104395at32523__RRM_1","Nontoxin","NT",0,0,0,22.94,14.78,0,6.2867
"ngenContig3877||292703at32523","Nontoxin","NT",0,1.71,3.79,7.92,1.85,18.68,5.6583
"ngenContig3881||sp|Q02790.3|","Nontoxin","NT",10.4,19.94,10.45,39.16,17.04,62.12,26.5183
"ngenContig3957||sp|Q63610.2|","Nontoxin","NT",3.58,0.2,10.33,6.74,7.76,10.43,6.5067
"ngenContig398||sp|Q3ZCC8.1|","Nontoxin","NT",2.95,30.45,1.32,243.6,0.31,42.31,53.49
"ngenContig399||217655at32523__Calsarcin","Nontoxin","NT",0.63,5.78,0.17,47.07,0.96,21.16,12.6283
"ngenContig3||sp|P82920.3|","Nontoxin","NT",77.67,81.04,65.98,310.16,91.9,135.4,127.025
"ngenContig400||sp|Q2YDG3.1|","Nontoxin","NT",14.44,23.57,45.95,35.29,21.63,45.46,31.0567
"ngenContig4018||sp|Q01650.2|","Nontoxin","NT",4.1,2.06,2.83,10.99,23.41,16.3,9.9483
"ngenContig4019||sp|Q9Y512.3|","Nontoxin","NT",6.16,8.05,10.51,28.06,13.58,23.53,14.9817
"ngenContig4039||sp|Q99459.2|","Nontoxin","NT",9.7,18.09,18.32,37.6,16.61,26.29,21.1017
"ngenContig4099||123057at32523","Nontoxin","NT",4.05,10.05,16.81,57.66,27.53,2.77,19.8117
"ngenContig4157||sp|Q0II91.2|","Nontoxin","NT",5.46,15.3,20.23,27.99,25.99,24.67,19.94
"ngenContig419||158404at32523","Nontoxin","NT",9.64,19.82,32.68,41.59,17.88,29.48,25.1817
"ngenContig4207||273183at32523__G-alpha","Nontoxin","NT",7.99,7.94,8.97,20.23,23.81,23.36,15.3833
"ngenContig4212||sp|Q5F408.1|","Nontoxin","NT",10.38,18.65,22.05,37.43,30.2,49.19,27.9833
"ngenContig4246||84549at32523","Nontoxin","NT",7.94,21.13,15.51,58.01,22.32,32.6,26.2517
"ngenContig4257||57640at32523__ARA70","Nontoxin","NT",11.3,22.07,18.62,56.35,18.45,81.79,34.7633
"ngenContig430||sp|Q2YDN6.1|","Nontoxin","NT",4.97,16.5,9.28,17.78,12.37,31.9,15.4667
"ngenContig433||sp|Q9WV55.2|","Nontoxin","NT",18.24,42.06,29.33,88.24,25.06,126.04,54.8283
"ngenContig439||sp|Q4R4V8.1|","Nontoxin","NT",6.61,10.39,18.79,37.38,18.86,32.3,20.7217
"ngenContig451||sp|Q5ZMP6.1|","Nontoxin","NT",19.6,28.48,30.15,65.11,33.98,46.5,37.3033
"ngenContig459||sp|Q99571.2|","Nontoxin","NT",12.63,11.37,13.1,19.18,6.38,7.37,11.6717
"ngenContig466||242480at32523__LUC7","Nontoxin","NT",12.08,10.73,14.66,49.97,33.68,55.71,29.4717
"ngenContig469||sp|Q6INX3.1|","Nontoxin","NT",9.15,15.86,11.85,21.55,23.08,18.45,16.6567
"ngenContig481||sp|Q8K363.1|","Nontoxin","NT",3.68,10.69,8.52,24.07,8.53,54.58,18.345
"ngenContig482||sp|P0DP23.1|","Nontoxin","NT",43.02,24.16,26.09,110.07,33.87,61.57,49.7967
"ngenContig483||sp|P0DP23.1|","Nontoxin","NT",24.75,33.15,23.48,108.54,55.65,91.27,56.14
"ngenContig485||sp|Q921Y4.1|","Nontoxin","NT",21.6,27.34,39.56,30.29,34.78,46.91,33.4133
"ngenContig496||151181at32523__C2","Nontoxin","NT",9.6,13.62,14.64,55.58,11.65,57.89,27.1633
"ngenContig502||sp|Q0ZGT2.1|","Nontoxin","NT",1.46,21.98,24.12,61.86,1.86,32.31,23.9317
"ngenContig505||sp|O00418.2|","Nontoxin","NT",3.64,7.67,8.09,6,3.31,9.64,6.3917
"ngenContig509||sp|B0BLT0.1|","Nontoxin","NT",30.16,86.95,56.34,242.19,31.17,208.13,109.1567
"ngenContig509||sp|F6Y5S8.1|","Nontoxin","NT",15.5,21.55,17.6,22.18,20.41,39.2,22.74
"ngenContig510||sp|P62959.5|","Nontoxin","NT",68.84,60.31,56.35,135.22,28.93,60.61,68.3767
"ngenContig511||sp|Q3T196.1|","Nontoxin","NT",21.42,42.66,49.91,82.22,46.18,153.64,66.005
"ngenContig520||115135at32523","Nontoxin","NT",3.61,4.28,3.35,34.24,7,12.81,10.8817
"ngenContig523||sp|Q3MHR7.1|","Nontoxin","NT",22.75,34.52,54.8,97.96,51.1,81.84,57.1617
"ngenContig524||sp|Q5I0B5.2|","Nontoxin","NT",16.09,31,25.21,81.86,33.68,66.32,42.36
"ngenContig525||sp|Q3ZC89.1|","Nontoxin","NT",14.47,35.25,32.78,79.73,27.22,55.89,40.89
"ngenContig528||sp|Q8K3C0.1|","Nontoxin","NT",38.88,55.6,54.35,147.31,45.03,112.55,75.62
"ngenContig530||sp|Q8IWT0.2|","Nontoxin","NT",26.71,20.57,57.37,72.61,31.43,47.61,42.7167
"ngenContig532||sp|F1NZP5.2|","Nontoxin","NT",37.78,34.63,26.64,47.56,33.02,47.4,37.8383
"ngenContig543||256267at32523","Nontoxin","NT",29.16,31.98,47.36,120.8,61.9,91.7,63.8167
"ngenContig544||246867at32523","Nontoxin","NT",14.28,26.75,44.87,29.58,53.9,52.06,36.9067
"ngenContig545||sp|P61955.1|","Nontoxin","NT",34.6,45.85,89.71,214.05,56.29,87.63,88.0217
"ngenContig553||DUF1358","Nontoxin","NT",3.58,4.82,15.28,15.69,4.68,21.89,10.99
"ngenContig557||sp|P67936.3|","Nontoxin","NT",3.48,7.32,5.03,48.8,12.65,29.26,17.7567
"ngenContig55||Prefoldin_2","Nontoxin","NT",35.07,41.55,46.84,182.3,60.79,111.18,79.6217
"ngenContig560||sp|Q1RML7.1|","Nontoxin","NT",2.43,5.6,6.96,19.63,16.19,17.22,11.3383
"ngenContig569||sp|O88892.1|","Nontoxin","NT",140.92,216.72,287.2,483.24,141.78,344.24,269.0167
"ngenContig580||38277at32523__Reprolysin","Nontoxin","NT",3897.76,15498.93,4940.88,263.97,429.43,2094.43,4520.9
"ngenContig585||MINDY_DUB","Nontoxin","NT",22.72,19.4,17.26,29.37,20.34,56.23,27.5533
"ngenContig589||264741at32523__Gal-bind_lectin","Nontoxin","NT",49.05,403.85,166.88,235.79,82.62,530.56,244.7917
"ngenContig589||sp|Q9Y678.1|","Nontoxin","NT",12.06,19.76,28.67,28.86,36.29,42.58,28.0367
"ngenContig590||sp|Q9CY58.2|","Nontoxin","NT",19.16,26.38,25.9,91.69,33.52,64.72,43.5617
"ngenContig591||EMP24_GP25L","Nontoxin","NT",35.58,53.64,69.13,164.16,62.44,121.54,84.415
"ngenContig595||sp|A0A0K0MJ13.1|","Nontoxin","NT",16.59,72.3,31.15,165.66,23.49,65.06,62.375
"ngenContig598||MRP-L27","Nontoxin","NT",13.15,6.98,12.23,22.87,13.69,36.52,17.5733
"ngenContig603||135534at32523","Nontoxin","NT",20.6,23.27,25.46,30.36,30.37,38,28.01
"ngenContig605||sp|O93510.1|","Nontoxin","NT",10.46,45.72,38.97,108.25,44.71,130.92,63.1717
"ngenContig608||sp|B5X8M4.1|","Nontoxin","NT",7.94,10.81,16.07,29.67,14.02,20.61,16.52
"ngenContig617||sp|P10160.2|","Nontoxin","NT",30.35,55.26,37.8,116.94,75.17,108.08,70.6
"ngenContig618||sp|Q29476.1|","Nontoxin","NT",16.28,24.14,30.49,35.7,46.12,51.92,34.1083
"ngenContig623||207164at32523","Nontoxin","NT",24.87,45.22,38.64,109.77,44.99,93.95,59.5733
"ngenContig627||TMA7","Nontoxin","NT",90.45,198.5,181.99,919.24,138.99,297.92,304.515
"ngenContig628||189500at32523","Nontoxin","NT",5.66,31.33,20.35,32.59,34.85,7.36,22.0233
"ngenContig62||sp|P62136.1|","Nontoxin","NT",7.36,15.88,19.63,42.48,19.8,35.14,23.3817
"ngenContig633||DUF4500","Nontoxin","NT",42.58,90.14,80.51,117.76,59.39,111.72,83.6833
"ngenContig661||sp|Q3U3Q1.1|","Nontoxin","NT",8.24,13.48,16.39,5.41,12.01,29.24,14.1283
"ngenContig666||sp|Q5RCS8.1|","Nontoxin","NT",27.37,42.26,37.42,126.12,33.96,115.26,63.7317
"ngenContig671||sp|P16924.1|","Nontoxin","NT",19.78,28.72,31.84,43.69,29.4,56.11,34.9233
"ngenContig673||sp|Q13823.1|","Nontoxin","NT",9.6,21.1,15.42,39.36,17.56,66.96,28.3333
"ngenContig67||259614at32523","Nontoxin","NT",9.68,11.03,10.72,18.67,10.83,22.44,13.895
"ngenContig689||sp|Q8N5M4.1|","Nontoxin","NT",15.45,15.89,37.72,48.44,39.89,35.47,32.1433
"ngenContig691||sp|Q5ZJZ5.1|","Nontoxin","NT",18.62,13.79,15.77,24.98,15.68,25.64,19.08
"ngenContig694||262758at32523","Nontoxin","NT",67.23,138.62,71.64,343.99,69.39,492,197.145
"ngenContig694||277691at32523","Nontoxin","NT",12.55,28.13,31.83,41.99,15.2,35.86,27.5933
"ngenContig697||sp|Q5ZJ60.1|","Nontoxin","NT",8.6,11.37,15.39,16.98,14.07,36.52,17.155
"ngenContig6||254269at32523__DnaJ","Nontoxin","NT",11.58,19.74,19.39,25.86,22.5,23.94,20.5017
"ngenContig712||sp|P87362.1|","Nontoxin","NT",8.55,20.51,17.57,29.21,24.27,39.52,23.2717
"ngenContig725||sp|Q60HH8.1|","Nontoxin","NT",16.28,14.01,16.91,32.01,7.9,13.49,16.7667
"ngenContig72||sp|Q2TBN3.1|","Nontoxin","NT",3.97,5.78,14.41,27.67,5.12,18.24,12.5317
"ngenContig741||sp|Q32P85.1|","Nontoxin","NT",53.26,76.09,74.58,126.04,96.21,173.63,99.9683
"ngenContig743||sp|Q5F3J5.1|","Nontoxin","NT",7.46,11.66,17.54,20.06,0,18.68,12.5667
"ngenContig749||sp|P50408.1|","Nontoxin","NT",59.07,32.57,71.38,187.9,70.94,144.54,94.4
"ngenContig753||sp|Q8BSM7.1|","Nontoxin","NT",11.6,16.91,29.19,22.8,31.05,37.96,24.9183
"ngenContig763||sp|Q9UKS6.2|","Nontoxin","NT",19.13,18.95,21.86,69.23,28.15,38.34,32.61
"ngenContig765||272037at32523__HMG_box_2","Nontoxin","NT",14.48,25.64,34.52,109.64,31.06,68.08,47.2367
"ngenContig767||sp|A1YER2.1|","Nontoxin","NT",26.93,38.54,44.73,69.2,43.39,107.66,55.075
"ngenContig770||178746at32523__GRASP55_65","Nontoxin","NT",25.56,46.04,59.05,0,92.53,56.7,46.6467
"ngenContig775||sp|P86229.1|","Nontoxin","NT",38.52,100.38,145.42,121.84,129.15,165.09,116.7333
"ngenContig777||sp|P48463.1|","Nontoxin","NT",16.91,32.87,33.78,66,30.06,98.66,46.38
"ngenContig779||259614at32523","Nontoxin","NT",0.14,1.59,0,52.16,0.14,7.31,10.2233
"ngenContig784||Gag_p30","Nontoxin","NT",97.88,79.73,24.56,0.51,3.72,30.87,39.545
"ngenContig799||sp|Q9Y365.2|","Nontoxin","NT",43.45,60.17,89.42,44.05,63.21,121.2,70.25
"ngenContig803||sp|P60891.2|","Nontoxin","NT",25.37,29.23,32.44,72.1,56.78,100.73,52.775
"ngenContig808||sp|Q6NUT7.1|","Nontoxin","NT",20.85,43,41.67,56.25,28.93,38.02,38.12
"ngenContig810||sp|O93390.1|","Nontoxin","NT",30.54,309.8,90.95,36.36,104.41,299.13,145.1983
"ngenContig819||301474at32523","Nontoxin","NT",8.15,11.94,16.63,30.18,25.85,39.08,21.9717
"ngenContig828||288987at32523","Nontoxin","NT",40.32,47.81,68.78,125.88,65.51,70.85,69.8583
"ngenContig832||sp|P29694.3|","Nontoxin","NT",118.47,244.15,188.3,672.28,157.62,550.61,321.905
"ngenContig838||sp|P22743.1|","Nontoxin","NT",86,244.96,213.65,143.25,290.89,54.15,172.15
"ngenContig848||sp|P28497.1|","Nontoxin","NT",20.76,47.16,51.36,89.22,34.08,56.52,49.85
"ngenContig853||259622at32523","Nontoxin","NT",2.98,12.23,13.43,71.97,5.05,20.61,21.045
"ngenContig853||261859at32523","Nontoxin","NT",20.88,15.26,19.26,43.71,26.04,28.19,25.5567
"ngenContig858||sp|P07910.4|","Nontoxin","NT",4.29,6.18,3.56,26.64,29.37,13.35,13.8983
"ngenContig861||sp|Q15025.2|","Nontoxin","NT",6.29,9.92,12.81,61.92,11.48,18.89,20.2183
"ngenContig869||262918at32523__Ras","Nontoxin","NT",2.63,10.5,9.69,15.78,0.85,22.12,10.2617
"ngenContig869||sp|O75534.2|","Nontoxin","NT",11.85,56.32,51.98,142.74,46.69,112.37,70.325
"ngenContig871||233141at32523__V-set","Nontoxin","NT",20.58,37.19,23.53,48.43,18.12,29.97,29.6367
"ngenContig873||163226at32523__Annexin","Nontoxin","NT",18.51,23.16,19.86,60.8,29.86,38.8,31.8317
"ngenContig877||217254at32523__Cobl","Nontoxin","NT",15.37,24.2,31.83,29.46,17.92,43.94,27.12
"ngenContig878||196473at32523","Nontoxin","NT",11.7,18.64,30.37,55.44,20.58,27.59,27.3867
"ngenContig892||sp|P51662.1|","Nontoxin","NT",21.64,79.12,35.42,718.99,12.38,99.55,161.1833
"ngenContig904||sp|Q8JHE9.1|","Nontoxin","NT",21.44,20.63,23.71,46.49,29.43,43.06,30.7933
"ngenContig906||sp|Q5R898.3|","Nontoxin","NT",7.67,11.82,22.44,28.47,25.84,33.9,21.69
"ngenContig913||Ribosom_S12_S23","Nontoxin","NT",48.79,44.21,43.99,142.77,59.86,117.16,76.13
"ngenContig917||sp|P43686.2|","Nontoxin","NT",7.32,14.29,17.72,23.48,18.1,19.63,16.7567
"ngenContig924||sp|O00299.4|","Nontoxin","NT",45.51,73.21,96.92,140.53,84.6,173.09,102.31
"ngenContig92||sp|Q6XBT4.1|","Nontoxin","NT",12.67,13.02,6.97,16.1,23.53,22.5,15.7983
"ngenContig930||sp|Q91VW3.1|","Nontoxin","NT",41.27,48.77,99.34,246.64,78.6,255.4,128.3367
"ngenContig935||T_cell_tran_alt","Nontoxin","NT",25.14,26.91,24.89,22.13,26.95,20.99,24.5017
"ngenContig93||sp|Q9TR36.3|","Nontoxin","NT",6.74,10.76,11.7,26.35,19.27,19.02,15.64
"ngenContig95||sp|Q5XI64.1|","Nontoxin","NT",9.47,17.14,9.05,13.37,20.79,7.24,12.8433
"ngenContig965||JTB","Nontoxin","NT",18.75,21.65,35.47,60.76,29.72,35.99,33.7233
"ngenContig967||sp|Q9UMY4.4|","Nontoxin","NT",16.36,24.44,31.35,73.58,31.97,57.79,39.2483
"ngenContig994||sp|B5FYY5.1|","Nontoxin","NT",146.87,149.69,166.94,182.19,125.83,169.68,156.8667
"ngenContig995||Ribosomal_S28e","Nontoxin","NT",382.9,186.76,194.6,723.81,260.38,624.54,395.4983
"ngenContig997||sp|P62263.3|","Nontoxin","NT",274.69,593.68,503.93,2187.33,394.68,1074.25,838.0933
"ngenContig999||sp|P61221.1|","Nontoxin","NT",19.01,50.01,42.4,66.14,47.12,99.3,53.9967
"ngenContig99||MRP-S24","Nontoxin","NT",26.5,23.23,22.46,73.18,23.94,74.56,40.645
"trinityContig10013||285163at32523","Nontoxin","NT",7.23,6.38,8.09,6.25,5.05,15.97,8.1617
"trinityContig10019||263553at32523","Nontoxin","NT",6.62,10.62,15.2,32.47,10.59,21.18,16.1133
"trinityContig10021||sp|Q5ZMV2.1|","Nontoxin","NT",4.79,8.55,9.73,6.34,3.96,15.57,8.1567
"trinityContig10032||sp|Q9Y365.2|","Nontoxin","NT",21.88,39.31,44.8,58.04,58.49,98.36,53.48
"trinityContig1004||265286at32523__Ras","Nontoxin","NT",6.97,9.77,5.53,11.04,8.87,5.81,7.9983
"trinityContig10054||SRA1","Nontoxin","NT",9.88,16.52,23.67,32.03,26.68,18.54,21.22
"trinityContig10064||147451at32523__Sulfatase","Nontoxin","NT",1.6,1.54,2.67,2.08,0.55,1.48,1.6533
"trinityContig10074||151181at32523__C2","Nontoxin","NT",6.48,14.37,20.13,20.96,14.4,24.23,16.7617
"trinityContig10078||sp|Q5RCQ0.1|","Nontoxin","NT",4.63,6.58,8.26,16.16,8.24,18.65,10.42
"trinityContig10111||sp|Q4JIM4.1|","Nontoxin","NT",3.01,6.64,7.23,12.08,8.4,13.28,8.44
"trinityContig10166||sp|O14977.2|","Nontoxin","NT",7.74,13.78,11.35,28,11.53,26.35,16.4583
"trinityContig10170||sp|Q6DBT3.1|","Nontoxin","NT",19.8,60.68,41.04,245.88,40.54,106.79,85.7883
"trinityContig10219||Fam20C","Nontoxin","NT",1.04,0,0,4.98,2.44,0,1.41
"trinityContig10260||292291at32523","Nontoxin","NT",0,2.36,0,10.15,1.8,8.51,3.8033
"trinityContig10277||256267at32523","Nontoxin","NT",0,0,0.7,3.75,0.64,2.37,1.2433
"trinityContig1027||218925at32523","Nontoxin","NT",2.01,1.83,4.42,18.9,3.78,94.56,20.9167
"trinityContig10294||sp|Q9P289.2|","Nontoxin","NT",6.4,7.34,7.02,13.32,8.32,15.59,9.665
"trinityContig10302||265286at32523","Nontoxin","NT",3.43,5.79,3.07,5.59,8.11,18.58,7.4283
"trinityContig10310||sp|P11179.2|","Nontoxin","NT",10.46,13.84,14.16,30.44,11.34,38.03,19.7117
"trinityContig10315||sp|Q5ZLR5.1|","Nontoxin","NT",19.47,28.37,52.86,109.78,55.33,66.2,55.335
"trinityContig10328||242386at32523__Syntaxin","Nontoxin","NT",1.79,1.29,3.72,6.93,0.93,3.28,2.99
"trinityContig10344||135073at32523","Nontoxin","NT",7.71,3.92,3.94,12.91,9.83,16.04,9.0583
"trinityContig10349||sp|P61010.1|","Nontoxin","NT",27.46,69.94,95.85,96.22,86.16,103.56,79.865
"trinityContig10360||sp|Q9H074.1|","Nontoxin","NT",4.99,11.55,7.83,15.41,7.74,15.22,10.4567
